gene	P6
ENSMUSG00000107566	0
ENSMUSG00000107567	0
ENSMUSG00000107568	0
ENSMUSG00000107569	0
ENSMUSG00000107570	2
ENSMUSG00000107571	0
ENSMUSG00000107572	0
ENSMUSG00000107573	0
ENSMUSG00000107574	0
ENSMUSG00000107575	0
ENSMUSG00000107576	0
ENSMUSG00000107577	5
ENSMUSG00000107578	0
ENSMUSG00000107579	0
ENSMUSG00000107580	0
ENSMUSG00000107581	0
ENSMUSG00000107582	0
ENSMUSG00000107583	0
ENSMUSG00000107584	0
ENSMUSG00000107585	33
ENSMUSG00000107586	0
ENSMUSG00000107587	0
ENSMUSG00000107588	0
ENSMUSG00000107590	0
ENSMUSG00000107591	1
ENSMUSG00000107592	0
ENSMUSG00000107593	0
ENSMUSG00000107594	0
ENSMUSG00000107595	0
ENSMUSG00000107596	11
ENSMUSG00000107597	0
ENSMUSG00000107598	0
ENSMUSG00000107599	0
ENSMUSG00000107600	0
ENSMUSG00000107601	0
ENSMUSG00000107602	0
ENSMUSG00000107603	1
ENSMUSG00000107604	1
ENSMUSG00000107605	8
ENSMUSG00000107606	0
ENSMUSG00000107608	29
ENSMUSG00000107609	0
ENSMUSG00000107610	15
ENSMUSG00000107611	0
ENSMUSG00000107612	0
ENSMUSG00000107613	0
ENSMUSG00000107614	0
ENSMUSG00000107615	0
ENSMUSG00000107616	0
ENSMUSG00000107618	0
ENSMUSG00000107619	11
ENSMUSG00000107620	37
ENSMUSG00000107622	24
ENSMUSG00000107623	0
ENSMUSG00000107624	1
ENSMUSG00000107625	0
ENSMUSG00000107626	0
ENSMUSG00000107627	0
ENSMUSG00000107628	0
ENSMUSG00000107629	0
ENSMUSG00000107630	0
ENSMUSG00000107631	0
ENSMUSG00000107632	0
ENSMUSG00000107633	0
ENSMUSG00000107634	0
ENSMUSG00000107635	0
ENSMUSG00000107637	0
ENSMUSG00000107638	0
ENSMUSG00000107639	2
ENSMUSG00000107640	4
ENSMUSG00000107641	0
ENSMUSG00000107642	0
ENSMUSG00000107643	0
ENSMUSG00000107644	0
ENSMUSG00000107645	0
ENSMUSG00000107646	0
ENSMUSG00000107647	0
ENSMUSG00000107648	0
ENSMUSG00000107649	0
ENSMUSG00000107650	0
ENSMUSG00000107651	0
ENSMUSG00000107652	0
ENSMUSG00000107653	0
ENSMUSG00000107655	456
ENSMUSG00000107656	0
ENSMUSG00000107657	0
ENSMUSG00000107658	5
ENSMUSG00000107659	20
ENSMUSG00000107660	1
ENSMUSG00000107661	0
ENSMUSG00000107662	0
ENSMUSG00000107663	0
ENSMUSG00000107664	0
ENSMUSG00000107666	4
ENSMUSG00000107667	1
ENSMUSG00000107668	0
ENSMUSG00000107669	0
ENSMUSG00000107671	0
ENSMUSG00000107672	0
ENSMUSG00000107673	0
ENSMUSG00000107674	0
ENSMUSG00000107675	0
ENSMUSG00000107676	0
ENSMUSG00000107677	0
ENSMUSG00000107678	0
ENSMUSG00000107679	0
ENSMUSG00000107680	1
ENSMUSG00000107681	0
ENSMUSG00000107682	0
ENSMUSG00000107683	0
ENSMUSG00000107684	1
ENSMUSG00000107685	0
ENSMUSG00000107686	0
ENSMUSG00000107687	1
ENSMUSG00000107688	4
ENSMUSG00000107689	103
ENSMUSG00000107690	0
ENSMUSG00000107691	0
ENSMUSG00000107692	0
ENSMUSG00000107693	0
ENSMUSG00000107694	0
ENSMUSG00000107695	0
ENSMUSG00000107696	0
ENSMUSG00000107697	0
ENSMUSG00000107698	19
ENSMUSG00000107699	1
ENSMUSG00000107700	0
ENSMUSG00000107701	0
ENSMUSG00000107702	0
ENSMUSG00000107703	0
ENSMUSG00000107704	7
ENSMUSG00000107705	0
ENSMUSG00000107706	0
ENSMUSG00000107707	0
ENSMUSG00000107708	0
ENSMUSG00000107709	1
ENSMUSG00000107710	0
ENSMUSG00000107711	0
ENSMUSG00000107712	0
ENSMUSG00000107713	0
ENSMUSG00000107714	1
ENSMUSG00000107715	14
ENSMUSG00000107716	0
ENSMUSG00000107718	0
ENSMUSG00000107719	0
ENSMUSG00000107720	0
ENSMUSG00000107721	0
ENSMUSG00000107722	0
ENSMUSG00000107723	0
ENSMUSG00000107724	4
ENSMUSG00000107725	0
ENSMUSG00000107726	119
ENSMUSG00000107727	0
ENSMUSG00000107728	322
ENSMUSG00000107729	0
ENSMUSG00000107730	0
ENSMUSG00000107731	0
ENSMUSG00000107732	0
ENSMUSG00000107733	1
ENSMUSG00000107734	0
ENSMUSG00000107735	0
ENSMUSG00000107736	15
ENSMUSG00000107737	0
ENSMUSG00000107738	0
ENSMUSG00000107739	0
ENSMUSG00000107740	0
ENSMUSG00000107741	110
ENSMUSG00000107742	68
ENSMUSG00000107743	0
ENSMUSG00000107744	0
ENSMUSG00000107745	0
ENSMUSG00000107746	0
ENSMUSG00000107747	1
ENSMUSG00000107748	0
ENSMUSG00000107749	51
ENSMUSG00000107750	10
ENSMUSG00000107751	0
ENSMUSG00000107752	0
ENSMUSG00000107753	1
ENSMUSG00000107754	0
ENSMUSG00000107755	0
ENSMUSG00000107756	109
ENSMUSG00000107757	0
ENSMUSG00000107758	0
ENSMUSG00000107759	1
ENSMUSG00000107760	8
ENSMUSG00000107761	5
ENSMUSG00000107762	0
ENSMUSG00000107763	0
ENSMUSG00000107764	0
ENSMUSG00000107765	0
ENSMUSG00000107766	0
ENSMUSG00000107767	0
ENSMUSG00000107768	10
ENSMUSG00000107769	0
ENSMUSG00000107770	2
ENSMUSG00000107771	0
ENSMUSG00000107772	0
ENSMUSG00000107773	1
ENSMUSG00000107774	0
ENSMUSG00000107775	0
ENSMUSG00000107776	0
ENSMUSG00000107777	0
ENSMUSG00000107778	0
ENSMUSG00000107779	0
ENSMUSG00000107780	0
ENSMUSG00000107781	0
ENSMUSG00000107782	0
ENSMUSG00000107783	0
ENSMUSG00000107784	0
ENSMUSG00000107785	0
ENSMUSG00000107786	0
ENSMUSG00000107787	0
ENSMUSG00000107788	9
ENSMUSG00000107789	1
ENSMUSG00000107790	0
ENSMUSG00000107791	0
ENSMUSG00000107792	29
ENSMUSG00000107793	0
ENSMUSG00000107794	0
ENSMUSG00000107795	0
ENSMUSG00000107796	0
ENSMUSG00000107797	0
ENSMUSG00000107798	1
ENSMUSG00000107799	0
ENSMUSG00000107800	0
ENSMUSG00000107801	0
ENSMUSG00000107802	4
ENSMUSG00000107803	0
ENSMUSG00000107804	0
ENSMUSG00000107805	0
ENSMUSG00000107806	0
ENSMUSG00000107808	0
ENSMUSG00000107809	1
ENSMUSG00000107810	0
ENSMUSG00000107811	5
ENSMUSG00000107812	2
ENSMUSG00000107813	1
ENSMUSG00000107814	10
ENSMUSG00000107815	0
ENSMUSG00000107816	0
ENSMUSG00000107817	0
ENSMUSG00000107818	0
ENSMUSG00000107819	0
ENSMUSG00000107821	0
ENSMUSG00000107822	8
ENSMUSG00000107823	0
ENSMUSG00000107824	0
ENSMUSG00000107825	0
ENSMUSG00000107826	0
ENSMUSG00000107828	0
ENSMUSG00000107829	0
ENSMUSG00000107830	0
ENSMUSG00000107831	0
ENSMUSG00000107832	0
ENSMUSG00000107833	0
ENSMUSG00000107834	0
ENSMUSG00000107835	5
ENSMUSG00000107836	0
ENSMUSG00000107837	0
ENSMUSG00000107838	132
ENSMUSG00000107839	0
ENSMUSG00000107840	0
ENSMUSG00000107841	0
ENSMUSG00000107842	0
ENSMUSG00000107844	0
ENSMUSG00000107845	0
ENSMUSG00000107846	1
ENSMUSG00000107847	0
ENSMUSG00000107848	0
ENSMUSG00000107849	0
ENSMUSG00000107850	0
ENSMUSG00000107851	0
ENSMUSG00000107852	0
ENSMUSG00000107853	0
ENSMUSG00000107854	0
ENSMUSG00000107855	0
ENSMUSG00000107856	0
ENSMUSG00000107857	0
ENSMUSG00000107858	0
ENSMUSG00000107859	0
ENSMUSG00000107861	1
ENSMUSG00000107862	0
ENSMUSG00000107863	0
ENSMUSG00000107864	0
ENSMUSG00000107865	0
ENSMUSG00000107866	0
ENSMUSG00000107867	1
ENSMUSG00000107868	48
ENSMUSG00000107869	1
ENSMUSG00000107870	0
ENSMUSG00000107872	0
ENSMUSG00000107873	0
ENSMUSG00000107874	0
ENSMUSG00000107875	8
ENSMUSG00000107876	6
ENSMUSG00000107877	93
ENSMUSG00000107878	0
ENSMUSG00000107879	38
ENSMUSG00000107880	0
ENSMUSG00000107881	3498
ENSMUSG00000107882	0
ENSMUSG00000107883	0
ENSMUSG00000107884	0
ENSMUSG00000107885	0
ENSMUSG00000107886	0
ENSMUSG00000107887	0
ENSMUSG00000107888	0
ENSMUSG00000107889	0
ENSMUSG00000107890	0
ENSMUSG00000107891	0
ENSMUSG00000107892	8
ENSMUSG00000107893	0
ENSMUSG00000107894	24
ENSMUSG00000107895	0
ENSMUSG00000107896	2
ENSMUSG00000107898	0
ENSMUSG00000107899	0
ENSMUSG00000107900	0
ENSMUSG00000107901	0
ENSMUSG00000107902	0
ENSMUSG00000107903	0
ENSMUSG00000107904	0
ENSMUSG00000107905	0
ENSMUSG00000107906	2
ENSMUSG00000107907	1
ENSMUSG00000107908	0
ENSMUSG00000107909	18
ENSMUSG00000107911	0
ENSMUSG00000107913	0
ENSMUSG00000107914	0
ENSMUSG00000107915	0
ENSMUSG00000107916	0
ENSMUSG00000107917	0
ENSMUSG00000107918	0
ENSMUSG00000107919	0
ENSMUSG00000107920	0
ENSMUSG00000107921	0
ENSMUSG00000107922	0
ENSMUSG00000107923	0
ENSMUSG00000107924	0
ENSMUSG00000107925	0
ENSMUSG00000107926	0
ENSMUSG00000107927	0
ENSMUSG00000107928	24
ENSMUSG00000107929	0
ENSMUSG00000107930	0
ENSMUSG00000107931	0
ENSMUSG00000107932	2
ENSMUSG00000107933	0
ENSMUSG00000107934	0
ENSMUSG00000107935	0
ENSMUSG00000107936	0
ENSMUSG00000107937	13
ENSMUSG00000107938	0
ENSMUSG00000107940	0
ENSMUSG00000107941	0
ENSMUSG00000107942	5
ENSMUSG00000107943	0
ENSMUSG00000107944	12
ENSMUSG00000107945	0
ENSMUSG00000107946	14
ENSMUSG00000107947	0
ENSMUSG00000107948	0
ENSMUSG00000107949	0
ENSMUSG00000107950	9
ENSMUSG00000107951	26
ENSMUSG00000107952	1
ENSMUSG00000107953	0
ENSMUSG00000107954	0
ENSMUSG00000107955	1
ENSMUSG00000107956	0
ENSMUSG00000107957	0
ENSMUSG00000107959	0
ENSMUSG00000107960	0
ENSMUSG00000107961	6
ENSMUSG00000107962	4
ENSMUSG00000107964	0
ENSMUSG00000107965	0
ENSMUSG00000107966	1
ENSMUSG00000107967	0
ENSMUSG00000107968	1
ENSMUSG00000107969	1
ENSMUSG00000107970	2
ENSMUSG00000107971	1
ENSMUSG00000107972	0
ENSMUSG00000107973	0
ENSMUSG00000107975	0
ENSMUSG00000107976	1
ENSMUSG00000107977	0
ENSMUSG00000107978	0
ENSMUSG00000107979	0
ENSMUSG00000107980	0
ENSMUSG00000107981	0
ENSMUSG00000107982	0
ENSMUSG00000107983	0
ENSMUSG00000107984	0
ENSMUSG00000107985	0
ENSMUSG00000107986	0
ENSMUSG00000107987	0
ENSMUSG00000107988	0
ENSMUSG00000107989	4
ENSMUSG00000107990	0
ENSMUSG00000107991	0
ENSMUSG00000107992	0
ENSMUSG00000107993	0
ENSMUSG00000107994	145
ENSMUSG00000107995	0
ENSMUSG00000107996	0
ENSMUSG00000107997	73
ENSMUSG00000107998	0
ENSMUSG00000107999	2
ENSMUSG00000108000	0
ENSMUSG00000108002	0
ENSMUSG00000108003	0
ENSMUSG00000108004	0
ENSMUSG00000108005	0
ENSMUSG00000108006	7
ENSMUSG00000108007	0
ENSMUSG00000108008	0
ENSMUSG00000108009	0
ENSMUSG00000108010	38
ENSMUSG00000108011	0
ENSMUSG00000108012	0
ENSMUSG00000108013	0
ENSMUSG00000108014	0
ENSMUSG00000108015	4
ENSMUSG00000108016	0
ENSMUSG00000108017	0
ENSMUSG00000108018	0
ENSMUSG00000108019	0
ENSMUSG00000108020	0
ENSMUSG00000108021	0
ENSMUSG00000108022	0
ENSMUSG00000108023	0
ENSMUSG00000108024	129
ENSMUSG00000108025	0
ENSMUSG00000108026	0
ENSMUSG00000108027	0
ENSMUSG00000108028	0
ENSMUSG00000108029	0
ENSMUSG00000108030	26
ENSMUSG00000108032	0
ENSMUSG00000108033	8
ENSMUSG00000108034	0
ENSMUSG00000108035	0
ENSMUSG00000108036	0
ENSMUSG00000108037	111
ENSMUSG00000108038	0
ENSMUSG00000108039	0
ENSMUSG00000108040	0
ENSMUSG00000108041	0
ENSMUSG00000108042	23
ENSMUSG00000108043	0
ENSMUSG00000108044	0
ENSMUSG00000108045	0
ENSMUSG00000108046	8
ENSMUSG00000108047	0
ENSMUSG00000108048	0
ENSMUSG00000108049	133
ENSMUSG00000108050	0
ENSMUSG00000108052	0
ENSMUSG00000108053	12
ENSMUSG00000108054	0
ENSMUSG00000108055	0
ENSMUSG00000108056	0
ENSMUSG00000108057	0
ENSMUSG00000108058	0
ENSMUSG00000108059	0
ENSMUSG00000108060	0
ENSMUSG00000108062	0
ENSMUSG00000108063	0
ENSMUSG00000108064	137
ENSMUSG00000108065	0
ENSMUSG00000108066	0
ENSMUSG00000108067	5
ENSMUSG00000108068	0
ENSMUSG00000108069	0
ENSMUSG00000108070	0
ENSMUSG00000108071	0
ENSMUSG00000108072	0
ENSMUSG00000108073	0
ENSMUSG00000108074	0
ENSMUSG00000108075	0
ENSMUSG00000108076	0
ENSMUSG00000108077	0
ENSMUSG00000108078	0
ENSMUSG00000108079	16
ENSMUSG00000108080	13
ENSMUSG00000108081	3
ENSMUSG00000108082	0
ENSMUSG00000108083	0
ENSMUSG00000108084	2
ENSMUSG00000108085	0
ENSMUSG00000108086	0
ENSMUSG00000108087	0
ENSMUSG00000108088	0
ENSMUSG00000108089	0
ENSMUSG00000108090	2
ENSMUSG00000108091	0
ENSMUSG00000108092	0
ENSMUSG00000108093	0
ENSMUSG00000108094	1
ENSMUSG00000108095	3
ENSMUSG00000108096	0
ENSMUSG00000108097	0
ENSMUSG00000108098	0
ENSMUSG00000108099	0
ENSMUSG00000108100	1
ENSMUSG00000108101	31
ENSMUSG00000108102	0
ENSMUSG00000108103	1
ENSMUSG00000108104	0
ENSMUSG00000108105	0
ENSMUSG00000108106	1
ENSMUSG00000108107	0
ENSMUSG00000108108	2
ENSMUSG00000108109	3
ENSMUSG00000108110	0
ENSMUSG00000108111	0
ENSMUSG00000108112	0
ENSMUSG00000108113	0
ENSMUSG00000108114	0
ENSMUSG00000108115	0
ENSMUSG00000108117	0
ENSMUSG00000108118	1
ENSMUSG00000108119	0
ENSMUSG00000108120	14
ENSMUSG00000108121	0
ENSMUSG00000108122	2
ENSMUSG00000108123	0
ENSMUSG00000108124	1
ENSMUSG00000108125	0
ENSMUSG00000108126	37
ENSMUSG00000108127	0
ENSMUSG00000108128	0
ENSMUSG00000108129	1
ENSMUSG00000108130	0
ENSMUSG00000108131	0
ENSMUSG00000108132	5
ENSMUSG00000108134	1
ENSMUSG00000108135	0
ENSMUSG00000108137	114
ENSMUSG00000108138	0
ENSMUSG00000108139	0
ENSMUSG00000108140	0
ENSMUSG00000108141	0
ENSMUSG00000108142	0
ENSMUSG00000108143	7
ENSMUSG00000108144	0
ENSMUSG00000108145	23
ENSMUSG00000108146	0
ENSMUSG00000108147	0
ENSMUSG00000108148	0
ENSMUSG00000108149	0
ENSMUSG00000108150	0
ENSMUSG00000108151	1
ENSMUSG00000108152	0
ENSMUSG00000108153	0
ENSMUSG00000108154	2
ENSMUSG00000108155	0
ENSMUSG00000108156	0
ENSMUSG00000108157	0
ENSMUSG00000108158	6
ENSMUSG00000108160	0
ENSMUSG00000108161	8
ENSMUSG00000108162	0
ENSMUSG00000108163	0
ENSMUSG00000108164	0
ENSMUSG00000108166	0
ENSMUSG00000108167	0
ENSMUSG00000108168	0
ENSMUSG00000108169	0
ENSMUSG00000108170	16
ENSMUSG00000108171	0
ENSMUSG00000108172	0
ENSMUSG00000108173	0
ENSMUSG00000108174	0
ENSMUSG00000108175	0
ENSMUSG00000108176	0
ENSMUSG00000108177	0
ENSMUSG00000108178	0
ENSMUSG00000108179	6
ENSMUSG00000108180	0
ENSMUSG00000108181	147
ENSMUSG00000108183	0
ENSMUSG00000108184	7
ENSMUSG00000108185	0
ENSMUSG00000108186	0
ENSMUSG00000108187	0
ENSMUSG00000108188	0
ENSMUSG00000108189	0
ENSMUSG00000108190	15
ENSMUSG00000108191	0
ENSMUSG00000108192	0
ENSMUSG00000108193	0
ENSMUSG00000108194	0
ENSMUSG00000108195	2
ENSMUSG00000108196	0
ENSMUSG00000108197	1
ENSMUSG00000108198	0
ENSMUSG00000108199	12
ENSMUSG00000108200	2
ENSMUSG00000108201	0
ENSMUSG00000108202	0
ENSMUSG00000108203	0
ENSMUSG00000108204	0
ENSMUSG00000108205	0
ENSMUSG00000108206	0
ENSMUSG00000108207	46
ENSMUSG00000108208	0
ENSMUSG00000108209	0
ENSMUSG00000108210	0
ENSMUSG00000108211	0
ENSMUSG00000108212	0
ENSMUSG00000108213	4
ENSMUSG00000108214	6
ENSMUSG00000108215	0
ENSMUSG00000108216	0
ENSMUSG00000108217	0
ENSMUSG00000108218	995
ENSMUSG00000108219	4
ENSMUSG00000108220	0
ENSMUSG00000108221	0
ENSMUSG00000108222	0
ENSMUSG00000108223	0
ENSMUSG00000108224	0
ENSMUSG00000108225	0
ENSMUSG00000108226	0
ENSMUSG00000108227	0
ENSMUSG00000108228	6
ENSMUSG00000108229	0
ENSMUSG00000108230	0
ENSMUSG00000108231	13
ENSMUSG00000108232	0
ENSMUSG00000108233	0
ENSMUSG00000108234	7
ENSMUSG00000108235	0
ENSMUSG00000108236	8
ENSMUSG00000108237	0
ENSMUSG00000108238	0
ENSMUSG00000108239	7
ENSMUSG00000108240	0
ENSMUSG00000108241	0
ENSMUSG00000108242	0
ENSMUSG00000108244	0
ENSMUSG00000108245	0
ENSMUSG00000108246	0
ENSMUSG00000108247	0
ENSMUSG00000108248	0
ENSMUSG00000108249	0
ENSMUSG00000108250	0
ENSMUSG00000108251	0
ENSMUSG00000108252	0
ENSMUSG00000108253	0
ENSMUSG00000108254	0
ENSMUSG00000108255	57
ENSMUSG00000108256	36
ENSMUSG00000108257	0
ENSMUSG00000108258	0
ENSMUSG00000108259	0
ENSMUSG00000108260	0
ENSMUSG00000108261	0
ENSMUSG00000108262	0
ENSMUSG00000108263	1
ENSMUSG00000108264	0
ENSMUSG00000108265	0
ENSMUSG00000108266	0
ENSMUSG00000108267	4
ENSMUSG00000108268	5
ENSMUSG00000108269	0
ENSMUSG00000108270	0
ENSMUSG00000108271	0
ENSMUSG00000108272	0
ENSMUSG00000108274	0
ENSMUSG00000108275	0
ENSMUSG00000108276	0
ENSMUSG00000108278	4
ENSMUSG00000108279	0
ENSMUSG00000108280	1
ENSMUSG00000108282	3
ENSMUSG00000108283	3
ENSMUSG00000108284	0
ENSMUSG00000108285	0
ENSMUSG00000108286	0
ENSMUSG00000108287	0
ENSMUSG00000108288	3
ENSMUSG00000108289	4
ENSMUSG00000108290	0
ENSMUSG00000108291	7
ENSMUSG00000108292	0
ENSMUSG00000108293	0
ENSMUSG00000108294	1
ENSMUSG00000108295	0
ENSMUSG00000108296	0
ENSMUSG00000108297	54
ENSMUSG00000108298	2
ENSMUSG00000108299	0
ENSMUSG00000108300	0
ENSMUSG00000108301	0
ENSMUSG00000108302	0
ENSMUSG00000108303	0
ENSMUSG00000108304	0
ENSMUSG00000108305	0
ENSMUSG00000108306	0
ENSMUSG00000108307	0
ENSMUSG00000108308	12
ENSMUSG00000108309	0
ENSMUSG00000108310	0
ENSMUSG00000108311	1
ENSMUSG00000108312	1
ENSMUSG00000108313	0
ENSMUSG00000108314	13
ENSMUSG00000108315	0
ENSMUSG00000108316	0
ENSMUSG00000108317	1
ENSMUSG00000108318	450
ENSMUSG00000108319	0
ENSMUSG00000108320	0
ENSMUSG00000108321	9
ENSMUSG00000108322	98
ENSMUSG00000108323	0
ENSMUSG00000108324	0
ENSMUSG00000108325	0
ENSMUSG00000108326	0
ENSMUSG00000108327	0
ENSMUSG00000108328	0
ENSMUSG00000108329	0
ENSMUSG00000108330	0
ENSMUSG00000108331	0
ENSMUSG00000108332	0
ENSMUSG00000108333	0
ENSMUSG00000108334	0
ENSMUSG00000108335	0
ENSMUSG00000108336	0
ENSMUSG00000108337	0
ENSMUSG00000108338	0
ENSMUSG00000108339	0
ENSMUSG00000108340	0
ENSMUSG00000108341	0
ENSMUSG00000108342	0
ENSMUSG00000108343	0
ENSMUSG00000108344	0
ENSMUSG00000108345	0
ENSMUSG00000108346	0
ENSMUSG00000108347	0
ENSMUSG00000108348	8
ENSMUSG00000108349	0
ENSMUSG00000108350	255
ENSMUSG00000108351	0
ENSMUSG00000108352	0
ENSMUSG00000108353	7
ENSMUSG00000108354	5
ENSMUSG00000108355	0
ENSMUSG00000108356	0
ENSMUSG00000108357	0
ENSMUSG00000108358	135
ENSMUSG00000108359	0
ENSMUSG00000108360	0
ENSMUSG00000108361	0
ENSMUSG00000108362	1
ENSMUSG00000108363	0
ENSMUSG00000108364	0
ENSMUSG00000108365	1
ENSMUSG00000108366	43
ENSMUSG00000108367	0
ENSMUSG00000108368	22
ENSMUSG00000108370	0
ENSMUSG00000108371	5
ENSMUSG00000108372	2
ENSMUSG00000108373	0
ENSMUSG00000108374	0
ENSMUSG00000108375	2
ENSMUSG00000108376	0
ENSMUSG00000108377	0
ENSMUSG00000108378	6
ENSMUSG00000108379	0
ENSMUSG00000108380	0
ENSMUSG00000108381	1
ENSMUSG00000108382	0
ENSMUSG00000108383	1
ENSMUSG00000108384	1
ENSMUSG00000108385	0
ENSMUSG00000108387	2
ENSMUSG00000108388	0
ENSMUSG00000108389	5
ENSMUSG00000108390	0
ENSMUSG00000108391	13
ENSMUSG00000108392	0
ENSMUSG00000108393	5
ENSMUSG00000108394	0
ENSMUSG00000108395	0
ENSMUSG00000108396	0
ENSMUSG00000108397	0
ENSMUSG00000108398	0
ENSMUSG00000108400	0
ENSMUSG00000108401	0
ENSMUSG00000108402	12
ENSMUSG00000108403	0
ENSMUSG00000108404	0
ENSMUSG00000108405	0
ENSMUSG00000108406	0
ENSMUSG00000108407	0
ENSMUSG00000108409	0
ENSMUSG00000108410	0
ENSMUSG00000108411	0
ENSMUSG00000108412	0
ENSMUSG00000108413	0
ENSMUSG00000108414	1621
ENSMUSG00000108415	0
ENSMUSG00000108416	0
ENSMUSG00000108417	3
ENSMUSG00000108418	0
ENSMUSG00000108419	0
ENSMUSG00000108420	0
ENSMUSG00000108421	0
ENSMUSG00000108422	0
ENSMUSG00000108423	0
ENSMUSG00000108424	0
ENSMUSG00000108425	1
ENSMUSG00000108426	0
ENSMUSG00000108427	0
ENSMUSG00000108428	0
ENSMUSG00000108429	0
ENSMUSG00000108430	0
ENSMUSG00000108431	0
ENSMUSG00000108432	0
ENSMUSG00000108433	0
ENSMUSG00000108435	56
ENSMUSG00000108436	15
ENSMUSG00000108437	0
ENSMUSG00000108438	0
ENSMUSG00000108440	0
ENSMUSG00000108441	12
ENSMUSG00000108442	0
ENSMUSG00000108443	0
ENSMUSG00000108444	0
ENSMUSG00000108445	0
ENSMUSG00000108446	29
ENSMUSG00000108447	10
ENSMUSG00000108448	3
ENSMUSG00000108449	0
ENSMUSG00000108450	0
ENSMUSG00000108451	0
ENSMUSG00000108452	1
ENSMUSG00000108454	0
ENSMUSG00000108455	0
ENSMUSG00000108456	654
ENSMUSG00000108457	0
ENSMUSG00000108459	0
ENSMUSG00000108460	0
ENSMUSG00000108461	115
ENSMUSG00000108462	0
ENSMUSG00000108464	0
ENSMUSG00000108465	15
ENSMUSG00000108466	2
ENSMUSG00000108467	0
ENSMUSG00000108468	0
ENSMUSG00000108469	0
ENSMUSG00000108470	1
ENSMUSG00000108471	0
ENSMUSG00000108472	5
ENSMUSG00000108473	0
ENSMUSG00000108474	0
ENSMUSG00000108476	21
ENSMUSG00000108477	16
ENSMUSG00000108478	0
ENSMUSG00000108479	0
ENSMUSG00000108480	0
ENSMUSG00000108481	0
ENSMUSG00000108482	0
ENSMUSG00000108483	0
ENSMUSG00000108484	4
ENSMUSG00000108485	0
ENSMUSG00000108486	10
ENSMUSG00000108487	0
ENSMUSG00000108488	0
ENSMUSG00000108489	0
ENSMUSG00000108490	0
ENSMUSG00000108491	0
ENSMUSG00000108492	0
ENSMUSG00000108493	0
ENSMUSG00000108494	9
ENSMUSG00000108495	0
ENSMUSG00000108496	0
ENSMUSG00000108497	0
ENSMUSG00000108498	0
ENSMUSG00000108500	0
ENSMUSG00000108502	2
ENSMUSG00000108503	0
ENSMUSG00000108504	4
ENSMUSG00000108505	0
ENSMUSG00000108506	0
ENSMUSG00000108507	0
ENSMUSG00000108508	2
ENSMUSG00000108509	0
ENSMUSG00000108510	0
ENSMUSG00000108511	3
ENSMUSG00000108512	1
ENSMUSG00000108513	2
ENSMUSG00000108514	1
ENSMUSG00000108515	0
ENSMUSG00000108516	0
ENSMUSG00000108517	0
ENSMUSG00000108518	0
ENSMUSG00000108519	0
ENSMUSG00000108520	0
ENSMUSG00000108521	0
ENSMUSG00000108522	4
ENSMUSG00000108523	0
ENSMUSG00000108524	4
ENSMUSG00000108525	5
ENSMUSG00000108526	0
ENSMUSG00000108527	0
ENSMUSG00000108528	7
ENSMUSG00000108529	0
ENSMUSG00000108530	0
ENSMUSG00000108531	1
ENSMUSG00000108532	0
ENSMUSG00000108533	0
ENSMUSG00000108534	0
ENSMUSG00000108535	0
ENSMUSG00000108536	47
ENSMUSG00000108537	0
ENSMUSG00000108538	0
ENSMUSG00000108539	0
ENSMUSG00000108540	0
ENSMUSG00000108541	0
ENSMUSG00000108542	5
ENSMUSG00000108543	37
ENSMUSG00000108544	0
ENSMUSG00000108545	0
ENSMUSG00000108546	1
ENSMUSG00000108547	0
ENSMUSG00000108548	0
ENSMUSG00000108550	0
ENSMUSG00000108551	27
ENSMUSG00000108552	0
ENSMUSG00000108553	0
ENSMUSG00000108554	0
ENSMUSG00000108556	0
ENSMUSG00000108557	4
ENSMUSG00000108558	0
ENSMUSG00000108559	0
ENSMUSG00000108560	1
ENSMUSG00000108561	0
ENSMUSG00000108562	0
ENSMUSG00000108563	1
ENSMUSG00000108565	0
ENSMUSG00000108566	0
ENSMUSG00000108567	0
ENSMUSG00000108568	0
ENSMUSG00000108570	0
ENSMUSG00000108571	0
ENSMUSG00000108572	0
ENSMUSG00000108573	4
ENSMUSG00000108574	0
ENSMUSG00000108575	0
ENSMUSG00000108576	0
ENSMUSG00000108577	0
ENSMUSG00000108578	0
ENSMUSG00000108579	0
ENSMUSG00000108580	0
ENSMUSG00000108581	0
ENSMUSG00000108582	0
ENSMUSG00000108583	0
ENSMUSG00000108584	4
ENSMUSG00000108586	0
ENSMUSG00000108587	0
ENSMUSG00000108588	0
ENSMUSG00000108589	0
ENSMUSG00000108590	0
ENSMUSG00000108591	202
ENSMUSG00000108592	0
ENSMUSG00000108593	0
ENSMUSG00000108594	0
ENSMUSG00000108596	5
ENSMUSG00000108597	0
ENSMUSG00000108598	0
ENSMUSG00000108599	0
ENSMUSG00000108600	0
ENSMUSG00000108601	30
ENSMUSG00000108602	0
ENSMUSG00000108603	0
ENSMUSG00000108604	40
ENSMUSG00000108605	0
ENSMUSG00000108606	0
ENSMUSG00000108607	10
ENSMUSG00000108608	0
ENSMUSG00000108609	4
ENSMUSG00000108610	0
ENSMUSG00000108611	0
ENSMUSG00000108612	0
ENSMUSG00000108613	0
ENSMUSG00000108614	39
ENSMUSG00000108615	0
ENSMUSG00000108616	0
ENSMUSG00000108617	12
ENSMUSG00000108618	20
