Gene.stable.ID,HGNC.symbol,Gene.stable.ID.1
ENSMUSG00000032327,STRA6,ENSG00000137868
ENSMUSG00000032328,TMEM30A,ENSG00000112697
ENSMUSG00000032329,HMG20A,ENSG00000140382
ENSMUSG00000032330,COX7A2,ENSG00000112695
ENSMUSG00000032332,COL12A1,ENSG00000111799
ENSMUSG00000032333,STOML1,ENSG00000067221
ENSMUSG00000032334,LOXL1,ENSG00000129038
ENSMUSG00000032336,NPTN,ENSG00000156642
ENSMUSG00000032338,HCN4,ENSG00000138622
ENSMUSG00000032340,NEO1,ENSG00000067141
ENSMUSG00000032342,MTO1,ENSG00000135297
ENSMUSG00000032343,IMPG1,ENSG00000112706
ENSMUSG00000032344,CGAS,ENSG00000164430
ENSMUSG00000032346,OOEP,ENSG00000203907
ENSMUSG00000032349,ELOVL5,ENSG00000012660
ENSMUSG00000032350,GCLC,ENSG00000001084
ENSMUSG00000032352,LRRC1,ENSG00000137269
ENSMUSG00000032353,TMED3,ENSG00000166557
ENSMUSG00000032355,MLIP,ENSG00000146147
ENSMUSG00000032356,RASGRF1,ENSG00000058335
ENSMUSG00000032358,FAM83B,ENSG00000168143
ENSMUSG00000032359,CTSH,ENSG00000103811
ENSMUSG00000032363,ADAMTS7,ENSG00000136378
ENSMUSG00000032366,TPM1,ENSG00000140416
ENSMUSG00000032368,ZIC1,ENSG00000152977
ENSMUSG00000032369,PLSCR1,ENSG00000188313
ENSMUSG00000032370,LACTB,ENSG00000103642
ENSMUSG00000032372,PLSCR1,ENSG00000188313
ENSMUSG00000032373,CA12,ENSG00000074410
ENSMUSG00000032374,PLOD2,ENSG00000152952
ENSMUSG00000032375,APH1B,ENSG00000138613
ENSMUSG00000032376,USP3,ENSG00000140455
ENSMUSG00000032377,PLSCR4,ENSG00000114698
ENSMUSG00000032380,DAPK2,ENSG00000035664
ENSMUSG00000032381,CIAO2A,ENSG00000166797
ENSMUSG00000032382,SNX1,ENSG00000028528
ENSMUSG00000032383,PPIB,ENSG00000166794
ENSMUSG00000032384,CSNK1G1,ENSG00000169118
ENSMUSG00000032386,TRIP4,ENSG00000103671
ENSMUSG00000032387,RBPMS2,ENSG00000166831
ENSMUSG00000032388,SPG21,ENSG00000090487
ENSMUSG00000032392,PARP16,ENSG00000138617
ENSMUSG00000032393,DPP8,ENSG00000074603
ENSMUSG00000032394,IGDCC3,ENSG00000174498
ENSMUSG00000032396,DIS3L,ENSG00000166938
ENSMUSG00000032397,TIPIN,ENSG00000075131
ENSMUSG00000032398,SNAPC5,ENSG00000174446
ENSMUSG00000032399,RPL4,ENSG00000174444
ENSMUSG00000032400,ZWILCH,ENSG00000174442
ENSMUSG00000032401,LCTL,ENSG00000188501
ENSMUSG00000032402,SMAD3,ENSG00000166949
ENSMUSG00000032403,C15orf61,ENSG00000189227
ENSMUSG00000032405,PIAS1,ENSG00000033800
ENSMUSG00000032407,U2SURP,ENSG00000163714
ENSMUSG00000032409,ATR,ENSG00000175054
ENSMUSG00000032410,XRN1,ENSG00000114127
ENSMUSG00000032411,TFDP2,ENSG00000114126
ENSMUSG00000032412,ATP1B3,ENSG00000069849
ENSMUSG00000032413,RASA2,ENSG00000155903
ENSMUSG00000032415,UBE3D,ENSG00000118420
ENSMUSG00000032417,RWDD2A,ENSG00000013392
ENSMUSG00000032418,ME1,ENSG00000065833
ENSMUSG00000032419,TBX18,ENSG00000112837
ENSMUSG00000032420,NT5E,ENSG00000135318
ENSMUSG00000032422,SNX14,ENSG00000135317
ENSMUSG00000032423,SYNCRIP,ENSG00000135316
ENSMUSG00000032431,CRTAP,ENSG00000170275
ENSMUSG00000032434,CMTM6,ENSG00000091317
ENSMUSG00000032435,DYNC1LI1,ENSG00000144635
ENSMUSG00000032436,CMTM7,ENSG00000153551
ENSMUSG00000032437,STT3B,ENSG00000163527
ENSMUSG00000032440,TGFBR2,ENSG00000163513
ENSMUSG00000032443,ZCWPW2,ENSG00000206559
ENSMUSG00000032443,,ENSG00000283563
ENSMUSG00000032446,EOMES,ENSG00000163508
ENSMUSG00000032449,SLC25A36,ENSG00000114120
ENSMUSG00000032452,CLSTN2,ENSG00000158258
ENSMUSG00000032454,RBP2,ENSG00000114113
ENSMUSG00000032456,NMNAT3,ENSG00000163864
ENSMUSG00000032458,COPB2,ENSG00000184432
ENSMUSG00000032459,MRPS22,ENSG00000175110
ENSMUSG00000032462,PIK3CB,ENSG00000051382
ENSMUSG00000032463,FAIM,ENSG00000158234
ENSMUSG00000032468,ARMC8,ENSG00000114098
ENSMUSG00000032469,DBR1,ENSG00000138231
ENSMUSG00000032470,MRAS,ENSG00000158186
ENSMUSG00000032475,NCK1,ENSG00000158092
ENSMUSG00000032477,CDC25A,ENSG00000164045
ENSMUSG00000032478,NME6,ENSG00000172113
ENSMUSG00000032479,MAP4,ENSG00000047849
ENSMUSG00000032480,DHX30,ENSG00000132153
ENSMUSG00000032481,SMARCC1,ENSG00000173473
ENSMUSG00000032482,CSPG5,ENSG00000114646
ENSMUSG00000032485,SCAP,ENSG00000114650
ENSMUSG00000032487,PTGS2,ENSG00000073756
ENSMUSG00000032489,KIF9,ENSG00000088727
ENSMUSG00000032492,PTH1R,ENSG00000160801
ENSMUSG00000032495,LRRC2,ENSG00000163827
ENSMUSG00000032496,LTF,ENSG00000012223
ENSMUSG00000032497,LRRFIP2,ENSG00000093167
ENSMUSG00000032498,MLH1,ENSG00000076242
ENSMUSG00000032500,DCLK3,ENSG00000163673
ENSMUSG00000032501,TRIB1,ENSG00000173334
ENSMUSG00000032502,STAC,ENSG00000144681
ENSMUSG00000032503,ARPP21,ENSG00000172995
ENSMUSG00000032507,FBXL2,ENSG00000153558
ENSMUSG00000032508,MYD88,ENSG00000172936
ENSMUSG00000032511,SCN5A,ENSG00000183873
ENSMUSG00000032512,WDR48,ENSG00000114742
ENSMUSG00000032513,GORASP1,ENSG00000114745
ENSMUSG00000032514,TTC21A,ENSG00000168026
ENSMUSG00000032515,CSRNP1,ENSG00000144655
ENSMUSG00000032519,SLC25A38,ENSG00000144659
ENSMUSG00000032523,HHATL,ENSG00000010282
ENSMUSG00000032525,NKTR,ENSG00000114857
ENSMUSG00000032526,SS18L2,ENSG00000008324
ENSMUSG00000032527,PCCB,ENSG00000114054
ENSMUSG00000032528,VIPR1,ENSG00000114812
ENSMUSG00000032530,LYZL4,ENSG00000157093
ENSMUSG00000032531,AMOTL2,ENSG00000114019
ENSMUSG00000032532,CCK,ENSG00000187094
ENSMUSG00000032534,CEP63,ENSG00000182923
ENSMUSG00000032536,TRAK1,ENSG00000182606
ENSMUSG00000032537,EPHB1,ENSG00000154928
ENSMUSG00000032540,ABHD5,ENSG00000011198
ENSMUSG00000032547,RYK,ENSG00000163785
ENSMUSG00000032548,SLCO2A1,ENSG00000174640
ENSMUSG00000032549,RAB6B,ENSG00000154917
ENSMUSG00000032551,KIAA1143,ENSG00000163807
ENSMUSG00000032553,SRPRB,ENSG00000144867
ENSMUSG00000032554,TF,ENSG00000091513
ENSMUSG00000032555,TOPBP1,ENSG00000163781
ENSMUSG00000032556,BFSP2,ENSG00000170819
ENSMUSG00000032557,UBA5,ENSG00000081307
ENSMUSG00000032558,NPHP3-ACAD11,ENSG00000274810
ENSMUSG00000032558,NPHP3,ENSG00000113971
ENSMUSG00000032560,DNAJC13,ENSG00000138246
ENSMUSG00000032561,ACP3,ENSG00000014257
ENSMUSG00000032562,GNAI2,ENSG00000114353
ENSMUSG00000032563,MRPL3,ENSG00000114686
ENSMUSG00000032564,CPNE4,ENSG00000196353
ENSMUSG00000032565,NUDT16,ENSG00000198585
ENSMUSG00000032567,ASTE1,ENSG00000034533
ENSMUSG00000032570,ATP2C1,ENSG00000017260
ENSMUSG00000032571,PIK3R4,ENSG00000196455
ENSMUSG00000032575,MANF,ENSG00000145050
ENSMUSG00000032577,MAPKAPK3,ENSG00000114738
ENSMUSG00000032578,CISH,ENSG00000114737
ENSMUSG00000032579,HEMK1,ENSG00000114735
ENSMUSG00000032580,RBM5,ENSG00000003756
ENSMUSG00000032582,RBM6,ENSG00000004534
ENSMUSG00000032583,MON1A,ENSG00000164077
ENSMUSG00000032584,MST1R,ENSG00000164078
ENSMUSG00000032586,TRAIP,ENSG00000183763
ENSMUSG00000032589,BSN,ENSG00000164061
ENSMUSG00000032590,APEH,ENSG00000164062
ENSMUSG00000032591,MST1,ENSG00000173531
ENSMUSG00000032593,AMIGO3,ENSG00000176020
ENSMUSG00000032594,IP6K1,ENSG00000176095
ENSMUSG00000032595,CDHR4,ENSG00000187492
ENSMUSG00000032596,UBA7,ENSG00000182179
ENSMUSG00000032598,NCKIPSD,ENSG00000213672
ENSMUSG00000032599,IP6K2,ENSG00000068745
ENSMUSG00000032601,PRKAR2A,ENSG00000114302
ENSMUSG00000032602,SLC25A20,ENSG00000178537
ENSMUSG00000032604,QARS1,ENSG00000172053
ENSMUSG00000032606,,ENSG00000283189
ENSMUSG00000032606,NICN1,ENSG00000145029
ENSMUSG00000032607,AMT,ENSG00000145020
ENSMUSG00000032609,KLHDC8B,ENSG00000185909
ENSMUSG00000032611,C3orf62,ENSG00000188315
ENSMUSG00000032612,USP4,ENSG00000114316
ENSMUSG00000032615,NT5M,ENSG00000205309
ENSMUSG00000032623,OAS1,ENSG00000089127
ENSMUSG00000032624,EML4,ENSG00000143924
ENSMUSG00000032625,THSD7A,ENSG00000005108
ENSMUSG00000032633,,ENSG00000264187
ENSMUSG00000032637,ATXN2L,ENSG00000168488
ENSMUSG00000032640,CHSY1,ENSG00000131873
ENSMUSG00000032641,GPR19,ENSG00000183150
ENSMUSG00000032643,FHL3,ENSG00000183386
ENSMUSG00000032648,PYGM,ENSG00000068976
ENSMUSG00000032649,COLGALT2,ENSG00000198756
ENSMUSG00000032652,CREBL2,ENSG00000111269
ENSMUSG00000032656,MARCHF3,ENSG00000173926
ENSMUSG00000032657,FAM189B,ENSG00000160767
ENSMUSG00000032661,OAS3,ENSG00000111331
ENSMUSG00000032666,C1orf21,ENSG00000116667
ENSMUSG00000032667,PON2,ENSG00000105854
ENSMUSG00000032671,C11orf91,ENSG00000205177
ENSMUSG00000032679,,ENSG00000284969
ENSMUSG00000032679,CD59,ENSG00000085063
ENSMUSG00000032680,C20orf96,ENSG00000196476
ENSMUSG00000032688,MALT1,ENSG00000172175
ENSMUSG00000032690,OAS2,ENSG00000111335
ENSMUSG00000032691,NLRP3,ENSG00000162711
ENSMUSG00000032698,LMO2,ENSG00000135363
ENSMUSG00000032702,KANK1,ENSG00000107104
ENSMUSG00000032705,EXD2,ENSG00000081177
ENSMUSG00000032712,RESF1,ENSG00000174718
ENSMUSG00000032714,SYDE1,ENSG00000105137
ENSMUSG00000032715,TRIB3,ENSG00000101255
ENSMUSG00000032717,MDFI,ENSG00000112559
ENSMUSG00000032718,MANSC1,ENSG00000111261
ENSMUSG00000032719,SBSPON,ENSG00000164764
ENSMUSG00000032724,ABTB2,ENSG00000166016
ENSMUSG00000032725,FOLR3,ENSG00000110203
ENSMUSG00000032725,FOLR2,ENSG00000165457
ENSMUSG00000032727,MIER3,ENSG00000155545
ENSMUSG00000032733,SNX33,ENSG00000173548
ENSMUSG00000032735,ABLIM3,ENSG00000173210
ENSMUSG00000032737,INPPL1,ENSG00000165458
ENSMUSG00000032739,PRAM1,ENSG00000133246
ENSMUSG00000032740,CCDC88A,ENSG00000115355
ENSMUSG00000032741,TPCN1,ENSG00000186815
ENSMUSG00000032743,KIAA0556,ENSG00000047578
ENSMUSG00000032744,HEYL,ENSG00000163909
ENSMUSG00000032745,GPBP1,ENSG00000062194
ENSMUSG00000032750,GAB3,ENSG00000160219
ENSMUSG00000032754,SLC8B1,ENSG00000089060
ENSMUSG00000032763,ILVBL,ENSG00000105135
ENSMUSG00000032766,GNG11,ENSG00000127920
ENSMUSG00000032773,CHRM1,ENSG00000168539
ENSMUSG00000032776,MCTP2,ENSG00000140563
ENSMUSG00000032777,GTF3C1,ENSG00000077235
ENSMUSG00000032782,CNTROB,ENSG00000170037
ENSMUSG00000032783,TROAP,ENSG00000135451
ENSMUSG00000032786,ALAS1,ENSG00000023330
ENSMUSG00000032788,PDXK,ENSG00000160209
ENSMUSG00000032796,LAMA1,ENSG00000101680
ENSMUSG00000032802,SRXN1,ENSG00000271303
ENSMUSG00000032803,CDV3,ENSG00000091527
ENSMUSG00000032806,SLC10A3,ENSG00000126903
ENSMUSG00000032807,ALOX12B,ENSG00000179477
ENSMUSG00000032812,ARAP1,ENSG00000186635
ENSMUSG00000032815,FANCA,ENSG00000187741
ENSMUSG00000032816,IGDCC4,ENSG00000103742
ENSMUSG00000032826,ANK2,ENSG00000145362
ENSMUSG00000032827,PPP1R9A,ENSG00000158528
ENSMUSG00000032834,,ENSG00000275464
ENSMUSG00000032834,PWP2,ENSG00000241945
ENSMUSG00000032839,TRPC1,ENSG00000144935
ENSMUSG00000032840,C12orf49,ENSG00000111412
ENSMUSG00000032841,PRR5L,ENSG00000135362
ENSMUSG00000032842,ABCC10,ENSG00000124574
ENSMUSG00000032845,ALPK2,ENSG00000198796
ENSMUSG00000032846,ZSWIM6,ENSG00000130449
ENSMUSG00000032849,ABCC4,ENSG00000125257
ENSMUSG00000032850,RNFT2,ENSG00000135119
ENSMUSG00000032852,RSPO4,ENSG00000101282
ENSMUSG00000032854,UGT8,ENSG00000174607
ENSMUSG00000032855,PKD1,ENSG00000008710
ENSMUSG00000032860,P2RY2,ENSG00000175591
ENSMUSG00000032867,FBXW8,ENSG00000174989
ENSMUSG00000032869,PSMF1,ENSG00000125818
ENSMUSG00000032870,SMAP2,ENSG00000084070
ENSMUSG00000032872,CYB5R4,ENSG00000065615
ENSMUSG00000032875,ARHGEF17,ENSG00000110237
ENSMUSG00000032878,CCDC85A,ENSG00000055813
ENSMUSG00000032883,ACSL3,ENSG00000123983
ENSMUSG00000032890,RIMS3,ENSG00000117016
ENSMUSG00000032892,RANGRF,ENSG00000108961
ENSMUSG00000032897,NFYC,ENSG00000066136
ENSMUSG00000032898,FBXO21,ENSG00000135108
ENSMUSG00000032899,STYK1,ENSG00000060140
ENSMUSG00000032902,SLC16A1,ENSG00000155380
ENSMUSG00000032905,ATG12,ENSG00000145782
ENSMUSG00000032908,SGPP2,ENSG00000163082
ENSMUSG00000032911,CSPG4,ENSG00000173546
ENSMUSG00000032913,LRIG2,ENSG00000198799
ENSMUSG00000032925,ITGBL1,ENSG00000198542
ENSMUSG00000032932,HSPA13,ENSG00000155304
ENSMUSG00000032936,CAMKV,ENSG00000164076
ENSMUSG00000032939,NUP93,ENSG00000102900
ENSMUSG00000032940,RBM11,ENSG00000185272
ENSMUSG00000032942,UCP3,ENSG00000175564
ENSMUSG00000032946,RASGRP2,ENSG00000068831
ENSMUSG00000032948,LIPI,ENSG00000188992
ENSMUSG00000032952,AP4B1,ENSG00000134262
ENSMUSG00000032965,IFT57,ENSG00000114446
ENSMUSG00000032966,FKBP1A,ENSG00000088832
ENSMUSG00000032966,FKBP1C,ENSG00000198225
ENSMUSG00000032968,INHA,ENSG00000123999
ENSMUSG00000032977,FAM207A,ENSG00000160256
ENSMUSG00000032988,SLC16A8,ENSG00000100156
ENSMUSG00000032997,CHPF,ENSG00000123989
ENSMUSG00000032998,FOXJ3,ENSG00000198815
ENSMUSG00000032999,NLRP4,ENSG00000160505
ENSMUSG00000033004,MYCBP2,ENSG00000005810
ENSMUSG00000033006,SOX10,ENSG00000100146
ENSMUSG00000033009,OGFOD1,ENSG00000087263
ENSMUSG00000033014,TRIM33,ENSG00000197323
ENSMUSG00000033016,NFATC1,ENSG00000131196
ENSMUSG00000033020,POLR2F,ENSG00000100142
ENSMUSG00000033021,GMPPA,ENSG00000144591
ENSMUSG00000033022,CDO1,ENSG00000129596
ENSMUSG00000033029,C22orf23,ENSG00000128346
ENSMUSG00000033031,CIP2A,ENSG00000163507
ENSMUSG00000033032,AFAP1L1,ENSG00000157510
ENSMUSG00000033033,CALHM2,ENSG00000138172
ENSMUSG00000033039,MICALL1,ENSG00000100139
ENSMUSG00000033044,DHRS7C,ENSG00000184544
ENSMUSG00000033047,EIF3L,ENSG00000100129
ENSMUSG00000033053,C9orf135,ENSG00000204711
ENSMUSG00000033054,NPAT,ENSG00000149308
ENSMUSG00000033055,ANKRD54,ENSG00000100124
ENSMUSG00000033059,PYGB,ENSG00000100994
ENSMUSG00000033060,LMO7,ENSG00000136153
ENSMUSG00000033061,RESP18,ENSG00000182698
ENSMUSG00000033063,CNTNAP3,ENSG00000106714
ENSMUSG00000033063,CNTNAP3B,ENSG00000154529
ENSMUSG00000033063,CNTNAP3C,ENSG00000283378
ENSMUSG00000033065,PFKM,ENSG00000152556
ENSMUSG00000033066,GAS7,ENSG00000007237
ENSMUSG00000033068,ENTPD6,ENSG00000197586
ENSMUSG00000033075,SENP1,ENSG00000079387
ENSMUSG00000033082,CLEC1A,ENSG00000150048
ENSMUSG00000033083,TBC1D4,ENSG00000136111
ENSMUSG00000033088,TRIOBP,ENSG00000100106
ENSMUSG00000033096,APMAP,ENSG00000101474
ENSMUSG00000033099,NOL12,ENSG00000273899
ENSMUSG00000033099,,ENSG00000100101
ENSMUSG00000033102,CDC14C,ENSG00000218305
ENSMUSG00000033105,LSS,ENSG00000160285
ENSMUSG00000033106,SLC7A6OS,ENSG00000103061
ENSMUSG00000033107,RNF125,ENSG00000101695
ENSMUSG00000033111,C3orf14,ENSG00000114405
ENSMUSG00000033114,,ENSG00000285269
ENSMUSG00000033114,SLC35D2,ENSG00000130958
ENSMUSG00000033124,,ENSG00000284820
ENSMUSG00000033124,ATG9A,ENSG00000198925
ENSMUSG00000033126,YBEY,ENSG00000182362
ENSMUSG00000033128,GGA1,ENSG00000100083
ENSMUSG00000033147,SLC22A15,ENSG00000163393
ENSMUSG00000033149,PHLDB2,ENSG00000144824
ENSMUSG00000033152,PODXL2,ENSG00000114631
ENSMUSG00000033157,ABHD10,ENSG00000144827
ENSMUSG00000033159,CNPPD1,ENSG00000115649
ENSMUSG00000033161,ATP1A1,ENSG00000163399
ENSMUSG00000033166,DIS3,ENSG00000083520
ENSMUSG00000033170,CARD10,ENSG00000100065
ENSMUSG00000033174,MGLL,ENSG00000074416
ENSMUSG00000033177,TMPRSS7,ENSG00000176040
ENSMUSG00000033182,KBTBD12,ENSG00000187715
ENSMUSG00000033184,TMED7-TICAM2,ENSG00000251201
ENSMUSG00000033184,TMED7,ENSG00000134970
ENSMUSG00000033186,MZT1,ENSG00000204899
ENSMUSG00000033187,C3orf52,ENSG00000114529
ENSMUSG00000033191,TIE1,ENSG00000066056
ENSMUSG00000033192,LPCAT2,ENSG00000087253
ENSMUSG00000033200,TPSG1,ENSG00000116176
ENSMUSG00000033207,MAMDC2,ENSG00000165072
ENSMUSG00000033208,S100B,ENSG00000160307
ENSMUSG00000033209,TTC28,ENSG00000100154
ENSMUSG00000033213,C15orf48,ENSG00000166920
ENSMUSG00000033214,SLITRK5,ENSG00000165300
ENSMUSG00000033216,EEFSEC,ENSG00000132394
ENSMUSG00000033220,RAC2,ENSG00000128340
ENSMUSG00000033222,TTF2,ENSG00000116830
ENSMUSG00000033227,WNT6,ENSG00000115596
ENSMUSG00000033228,SCAF11,ENSG00000139218
ENSMUSG00000033233,TRIM45,ENSG00000134253
ENSMUSG00000033237,ARID2,ENSG00000189079
ENSMUSG00000033249,HSF4,ENSG00000102878
ENSMUSG00000033253,SZT2,ENSG00000198198
ENSMUSG00000033256,SHF,ENSG00000138606
ENSMUSG00000033257,TTLL4,ENSG00000135912
ENSMUSG00000033268,DUOX1,ENSG00000137857
ENSMUSG00000033272,SLC35A4,ENSG00000176087
ENSMUSG00000033276,STK36,ENSG00000163482
ENSMUSG00000033278,PTPRM,ENSG00000173482
ENSMUSG00000033282,RPGRIP1L,ENSG00000103494
ENSMUSG00000033285,WDR3,ENSG00000065183
ENSMUSG00000033287,KCTD17,ENSG00000100379
ENSMUSG00000033294,NOC4L,ENSG00000184967
ENSMUSG00000033295,PTPRF,ENSG00000142949
ENSMUSG00000033306,LPP,ENSG00000145012
ENSMUSG00000033307,MIF,ENSG00000240972
ENSMUSG00000033308,DPYD,ENSG00000188641
ENSMUSG00000033313,FBXL8,ENSG00000135722
ENSMUSG00000033313,,ENSG00000265690
ENSMUSG00000033316,GALNT9,ENSG00000182870
ENSMUSG00000033318,GSTT2B,ENSG00000133433
ENSMUSG00000033318,GSTT2,ENSG00000099984
ENSMUSG00000033319,FEM1C,ENSG00000145780
ENSMUSG00000033323,CTDP1,ENSG00000060069
ENSMUSG00000033326,,ENSG00000284989
ENSMUSG00000033326,KDM4A,ENSG00000066135
ENSMUSG00000033327,TNXB,ENSG00000168477
ENSMUSG00000033335,DNM2,ENSG00000079805
ENSMUSG00000033342,PLPPR5,ENSG00000117598
ENSMUSG00000033350,CHST2,ENSG00000175040
ENSMUSG00000033352,MAP2K4,ENSG00000065559
ENSMUSG00000033355,RTP4,ENSG00000136514
ENSMUSG00000033356,PUS7L,ENSG00000129317
ENSMUSG00000033361,PRRG3,ENSG00000130032
ENSMUSG00000033364,USP37,ENSG00000135913
ENSMUSG00000033365,IPO13,ENSG00000117408
ENSMUSG00000033368,TRIM69,ENSG00000185880
ENSMUSG00000033373,CHURC1-FNTB,ENSG00000125954
ENSMUSG00000033373,FNTB,ENSG00000257365
ENSMUSG00000033377,PALMD,ENSG00000099260
ENSMUSG00000033379,ATP6V0B,ENSG00000117410
ENSMUSG00000033382,TRAPPC8,ENSG00000153339
ENSMUSG00000033383,RTP1,ENSG00000175077
ENSMUSG00000033386,FRRS1,ENSG00000156869
ENSMUSG00000033389,ARHGAP44,ENSG00000006740
ENSMUSG00000033392,CLASP2,ENSG00000163539
ENSMUSG00000033396,SPG11,ENSG00000104133
ENSMUSG00000033400,AGL,ENSG00000162688
ENSMUSG00000033405,NUDT15,ENSG00000136159
ENSMUSG00000033409,SYCE1L,ENSG00000205078
ENSMUSG00000033411,CTDSPL2,ENSG00000137770
ENSMUSG00000033416,GUCD1,ENSG00000138867
ENSMUSG00000033417,CACUL1,ENSG00000151893
ENSMUSG00000033419,SNAP91,ENSG00000065609
ENSMUSG00000033420,ANTXR1,ENSG00000169604
ENSMUSG00000033423,ERI3,ENSG00000117419
ENSMUSG00000033427,UPB1,ENSG00000100024
ENSMUSG00000033429,MCEE,ENSG00000124370
ENSMUSG00000033430,TERF2IP,ENSG00000166848
ENSMUSG00000033434,GTPBP6,ENSG00000178605
ENSMUSG00000033436,ARMCX2,ENSG00000184867
ENSMUSG00000033439,TRMT13,ENSG00000122435
ENSMUSG00000033444,SPECC1L,ENSG00000100014
ENSMUSG00000033444,SPECC1L-ADORA2A,ENSG00000258555
ENSMUSG00000033446,LPAR6,ENSG00000139679
ENSMUSG00000033450,TAGAP,ENSG00000164691
ENSMUSG00000033453,ADAMTS15,ENSG00000166106
ENSMUSG00000033454,ZBTB1,ENSG00000126804
ENSMUSG00000033458,FAN1,ENSG00000198690
ENSMUSG00000033460,ARMCX1,ENSG00000126947
ENSMUSG00000033467,CRLF2,ENSG00000205755
ENSMUSG00000033475,TOMM6,ENSG00000214736
ENSMUSG00000033478,FAM160B1,ENSG00000151553
ENSMUSG00000033486,CATSPER2,ENSG00000166762
ENSMUSG00000033487,FNDC3A,ENSG00000102531
ENSMUSG00000033491,PRSS35,ENSG00000146250
ENSMUSG00000033498,STRC,ENSG00000242866
ENSMUSG00000033499,LARP4B,ENSG00000107929
ENSMUSG00000033501,CRYGS,ENSG00000213139
ENSMUSG00000033502,CDC14A,ENSG00000079335
ENSMUSG00000033508,ASPRV1,ENSG00000244617
ENSMUSG00000033510,OTUD7A,ENSG00000169918
ENSMUSG00000033526,PPIP5K1,ENSG00000168781
ENSMUSG00000033530,TTC7B,ENSG00000165914
ENSMUSG00000033533,ACSM1,ENSG00000166743
ENSMUSG00000033540,IDUA,ENSG00000127415
ENSMUSG00000033542,ARHGEF5,ENSG00000050327
ENSMUSG00000033543,GTF2A2,ENSG00000140307
ENSMUSG00000033544,ANGPTL1,ENSG00000116194
ENSMUSG00000033545,ZNRF1,ENSG00000186187
ENSMUSG00000033554,DPH5,ENSG00000117543
ENSMUSG00000033557,FAM20B,ENSG00000116199
ENSMUSG00000033565,RBFOX2,ENSG00000100320
ENSMUSG00000033569,ADGRB3,ENSG00000135298
ENSMUSG00000033576,APOL6,ENSG00000221963
ENSMUSG00000033577,MYO6,ENSG00000196586
ENSMUSG00000033578,TMEM35A,ENSG00000126950
ENSMUSG00000033579,FA2H,ENSG00000103089
ENSMUSG00000033581,IGF2BP2,ENSG00000073792
ENSMUSG00000033585,NDN,ENSG00000182636
ENSMUSG00000033589,REEP4,ENSG00000168476
ENSMUSG00000033590,MYO5C,ENSG00000128833
ENSMUSG00000033594,SPATA2L,ENSG00000158792
ENSMUSG00000033595,LGI3,ENSG00000168481
ENSMUSG00000033596,RFWD3,ENSG00000168411
ENSMUSG00000033597,CASKIN1,ENSG00000167971
ENSMUSG00000033610,PANK1,ENSG00000152782
ENSMUSG00000033615,CPLX1,ENSG00000168993
ENSMUSG00000033618,MAP3K13,ENSG00000073803
ENSMUSG00000033623,PCGF3,ENSG00000185619
ENSMUSG00000033624,PDPR,ENSG00000090857
ENSMUSG00000033628,PIK3C3,ENSG00000078142
ENSMUSG00000033629,HACD3,ENSG00000074696
ENSMUSG00000033632,KIAA1328,ENSG00000150477
ENSMUSG00000033633,CLEC18A,ENSG00000157322
ENSMUSG00000033633,CLEC18C,ENSG00000157335
ENSMUSG00000033633,CLEC18B,ENSG00000140839
ENSMUSG00000033644,PIWIL2,ENSG00000197181
ENSMUSG00000033653,VPS8,ENSG00000156931
ENSMUSG00000033658,DDX19B,ENSG00000157349
ENSMUSG00000033658,,ENSG00000260537
ENSMUSG00000033658,DDX19A,ENSG00000168872
ENSMUSG00000033669,ZNF7,ENSG00000147789
ENSMUSG00000033671,CEP350,ENSG00000135837
ENSMUSG00000033676,GABRB3,ENSG00000166206
ENSMUSG00000033684,QSOX1,ENSG00000116260
ENSMUSG00000033685,UCP2,ENSG00000175567
ENSMUSG00000033697,ARHGAP39,ENSG00000147799
ENSMUSG00000033701,ACBD6,ENSG00000230124
ENSMUSG00000033703,FCSK,ENSG00000157353
ENSMUSG00000033706,SMYD5,ENSG00000135632
ENSMUSG00000033707,LRRC24,ENSG00000254402
ENSMUSG00000033712,CCAR2,ENSG00000158941
ENSMUSG00000033713,FOXN3,ENSG00000053254
ENSMUSG00000033717,ADRA2A,ENSG00000150594
ENSMUSG00000033720,SFXN5,ENSG00000144040
ENSMUSG00000033721,VAV3,ENSG00000134215
ENSMUSG00000033722,KIAA1614,ENSG00000135835
ENSMUSG00000033726,EMX1,ENSG00000135638
ENSMUSG00000033728,LRRC14,ENSG00000160959
ENSMUSG00000033730,EGR3,ENSG00000179388
ENSMUSG00000033732,SF3B3,ENSG00000189091
ENSMUSG00000033735,SPR,ENSG00000116096
ENSMUSG00000033739,FKBPL,ENSG00000204315
ENSMUSG00000033740,ST18,ENSG00000147488
ENSMUSG00000033751,GADD45GIP1,ENSG00000179271
ENSMUSG00000033752,MND1,ENSG00000121211
ENSMUSG00000033760,RBM4B,ENSG00000173914
ENSMUSG00000033762,RECQL4,ENSG00000160957
ENSMUSG00000033763,MTSS2,ENSG00000132613
ENSMUSG00000033765,CALML5,ENSG00000178372
ENSMUSG00000033767,TMEM131L,ENSG00000121210
ENSMUSG00000033768,NRXN2,ENSG00000110076
ENSMUSG00000033769,EXOC6B,ENSG00000144036
ENSMUSG00000033770,CLCNKA,ENSG00000186510
ENSMUSG00000033770,CLCNKB,ENSG00000184908
ENSMUSG00000033773,RPAP2,ENSG00000122484
ENSMUSG00000033781,ASB13,ENSG00000196372
